"url","Search Course 2","Search Course 2_alt","Search Course 2_link","Search Course 3","Search Course 3_link","Badge Content Text","Badge Content Link","Badge Content Link_link","Search Course 4","Search Course 4_link","Search Course 5","Search Course 6","Search Course 7","Search Course 8","Search Course 9","Search Course 10","React Text","Search Course 11","Search Course 12","Search Course 13","Search Course 13_link","Search Course 14","Search Course 14_link"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=3","https://udemy-images.udemy.com/course/304x171/772462_d385.jpg","course image","https://www.udemy.com/data-science-deep-learning-in-theano-tensorflow/","Modern Deep Learning in Python","https://www.udemy.com/data-science-deep-learning-in-theano-tensorflow/","in TensorFlow | Data & Analytics","TensorFlow","https://www.udemy.com/topic/tensorflow/","Lazy Programmer Inc.• Data scientist and big data engineer","https://www.udemy.com/data-science-deep-learning-in-theano-tensorflow/#instructor","Build with modern libraries like Tensorflow, Theano, Keras, PyTorch, CNTK, MXNet. Train faster with GPU on AWS.","53 lectures","5.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$120","4.6","https://www.udemy.com/data-science-deep-learning-in-theano-tensorflow/#reviews","(701 ratings)","https://www.udemy.com/data-science-deep-learning-in-theano-tensorflow/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=3","https://udemy-images.udemy.com/course/304x171/846480_d909.jpg","course image","https://www.udemy.com/unsupervised-deep-learning-in-python/","Unsupervised Deep Learning in Python","https://www.udemy.com/unsupervised-deep-learning-in-python/","","","","Lazy Programmer Inc.• Data scientist and big data engineer","https://www.udemy.com/unsupervised-deep-learning-in-python/#instructor","Theano / Tensorflow: Autoencoders, Restricted Boltzmann Machines, Deep Neural Networks, t-SNE and PCA","40 lectures","4 hours","Intermediate Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$120","4.6","https://www.udemy.com/unsupervised-deep-learning-in-python/#reviews","(351 ratings)","https://www.udemy.com/unsupervised-deep-learning-in-python/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=3","https://udemy-images.udemy.com/course/304x171/1323630_e250.jpg","course image","https://www.udemy.com/mastering-top-visualization-techniques-in-tableau/","Tableau Expert: Top Visualization Techniques in Tableau 10","https://www.udemy.com/mastering-top-visualization-techniques-in-tableau/","in Data Visualization | Data & Analytics","Data Visualization","https://www.udemy.com/topic/data-visualization/","Ben Young• Oxford MBA and Tableau Professional","https://www.udemy.com/mastering-top-visualization-techniques-in-tableau/#instructor","Become An Expert In Tableau 10 - Master Visualisation Techniques Including Sankey Diagrams, Viola Charts And More","67 lectures","5.5 hours","Expert Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$200","4.4","https://www.udemy.com/mastering-top-visualization-techniques-in-tableau/#reviews","(100 ratings)","https://www.udemy.com/mastering-top-visualization-techniques-in-tableau/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=3","https://udemy-images.udemy.com/course/304x171/872834_f01d.jpg","course image","https://www.udemy.com/unsupervised-machine-learning-hidden-markov-models-in-python/","Unsupervised Machine Learning Hidden Markov Models in Python","https://www.udemy.com/unsupervised-machine-learning-hidden-markov-models-in-python/","","","","Lazy Programmer Inc.• Data scientist and big data engineer","https://www.udemy.com/unsupervised-machine-learning-hidden-markov-models-in-python/#instructor","HMMs for stock price analysis, language modeling, web analytics, biology, and PageRank.","49 lectures","6 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$120","4.6","https://www.udemy.com/unsupervised-machine-learning-hidden-markov-models-in-python/#reviews","(502 ratings)","https://www.udemy.com/unsupervised-machine-learning-hidden-markov-models-in-python/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=3","https://udemy-images.udemy.com/course/304x171/1036342_024e.jpg","course image","https://www.udemy.com/sqldatabases/","SQL & Database Design A-Z™: Learn MS SQL Server + PostgreSQL","https://www.udemy.com/sqldatabases/","in Database Design | Data & Analytics","Database Design","https://www.udemy.com/topic/database-design/","Kirill Eremenko• Data Scientist & Forex Systems Expert","https://www.udemy.com/sqldatabases/#instructor","Learn Both SQL Server & PostgreSQL By Doing. Enhance Your Data Analytics Career With Real World Data Science Exercises","98 lectures","12.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$200","4.4","https://www.udemy.com/sqldatabases/#reviews","(550 ratings)","https://www.udemy.com/sqldatabases/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=3","https://udemy-images.udemy.com/course/304x171/540270_9358_2.jpg","course image","https://www.udemy.com/taming-big-data-with-mapreduce-and-hadoop/","Taming Big Data with MapReduce and Hadoop - Hands On!","https://www.udemy.com/taming-big-data-with-mapreduce-and-hadoop/","in MapReduce | Data & Analytics","MapReduce","https://www.udemy.com/topic/mapreduce/","Sundog Education by Frank Kane• Training the World in Big Data and Machine Learning","https://www.udemy.com/taming-big-data-with-mapreduce-and-hadoop/#instructor","Learn MapReduce fast by building over 10 real examples, using Python, MRJob, and Amazon's Elastic MapReduce Service.","52 lectures","5 hours","All Levels","English","Updated Invalid date","Updated Invalid date","Updated Invalid date","$80","4.5","https://www.udemy.com/taming-big-data-with-mapreduce-and-hadoop/#reviews","(1,532 ratings)","https://www.udemy.com/taming-big-data-with-mapreduce-and-hadoop/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/1357844_25b2.jpg","course image","https://www.udemy.com/computer-vision-a-z/","Computer Vision A-Z™: Learn OpenCV, GANs and Cutting Edge AI","https://www.udemy.com/computer-vision-a-z/","in OpenCV | Data & Analytics","OpenCV","https://www.udemy.com/topic/opencv/","Hadelin de Ponteves• AI Entrepreneur","https://www.udemy.com/computer-vision-a-z/#instructor","Become a Wizard of all the latest Computer Vision tools that exist out there. Detect anything and create powerful apps.","75 lectures","11 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$200","4.6","https://www.udemy.com/computer-vision-a-z/#reviews","(200 ratings)","https://www.udemy.com/computer-vision-a-z/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/753140_f3f3_2.jpg","course image","https://www.udemy.com/data-science-natural-language-processing-in-python/","Data Science: Natural Language Processing (NLP) in Python","https://www.udemy.com/data-science-natural-language-processing-in-python/","","","","Lazy Programmer Inc.• Data scientist and big data engineer","https://www.udemy.com/data-science-natural-language-processing-in-python/#instructor","Complete guide to practical NLP: spam detection, sentiment analysis, article spinners, and latent semantic analysis.","23 lectures","2.5 hours","All Levels","English","Updated Invalid date","Updated Invalid date","Updated Invalid date","$120","4.6","https://www.udemy.com/data-science-natural-language-processing-in-python/#reviews","(1,196 ratings)","https://www.udemy.com/data-science-natural-language-processing-in-python/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/1219332_bdd7.jpg","course image","https://www.udemy.com/artificial-intelligence-az/","Artificial Intelligence A-Z™: Learn How To Build An AI","https://www.udemy.com/artificial-intelligence-az/","in Artificial Intelligence | Data & Analytics","Artificial Intelligence","https://www.udemy.com/topic/artificial-intelligence/","Hadelin de Ponteves• AI Entrepreneur","https://www.udemy.com/artificial-intelligence-az/#instructor","Combine the power of Data Science, Machine Learning and Deep Learning to create powerful AI for Real-World applications!","115 lectures","16.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$200","4.4","https://www.udemy.com/artificial-intelligence-az/#reviews","(1,723 ratings)","https://www.udemy.com/artificial-intelligence-az/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/751792_622e_5.jpg","course image","https://www.udemy.com/business-analysis-ba/","Business Analysis Fundamentals","https://www.udemy.com/business-analysis-ba/","in Business Analysis | Data & Analytics","Business Analysis","https://www.udemy.com/topic/business-analysis/","Jeremy Aschenbrenner | The BA Guide• Business Analyst Manager & Trainer | Best Selling Instructor","https://www.udemy.com/business-analysis-ba/#instructor","Become a Business Analyst: Learn the core concepts of business analysis from my years of experience in the field!","74 lectures","9 hours","Beginner Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$200","4.4","https://www.udemy.com/business-analysis-ba/#reviews","(1,898 ratings)","https://www.udemy.com/business-analysis-ba/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/831458_009d_3.jpg","course image","https://www.udemy.com/taming-big-data-with-spark-streaming-hands-on/","Taming Big Data with Spark Streaming and Scala - Hands On!","https://www.udemy.com/taming-big-data-with-spark-streaming-hands-on/","","","","Sundog Education by Frank Kane• Training the World in Big Data and Machine Learning","https://www.udemy.com/taming-big-data-with-spark-streaming-hands-on/#instructor","Learn to process massive streams of data in real time on a cluster with Spark Streaming.","36 lectures","6 hours","All Levels","English","Updated Invalid date","Updated Invalid date","Updated Invalid date","$100","4.6","https://www.udemy.com/taming-big-data-with-spark-streaming-hands-on/#reviews","(1,043 ratings)","https://www.udemy.com/taming-big-data-with-spark-streaming-hands-on/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/1041564_6b27.jpg","course image","https://www.udemy.com/machine-learning-in-python-random-forest-adaboost/","Ensemble Machine Learning in Python: Random Forest, AdaBoost","https://www.udemy.com/machine-learning-in-python-random-forest-adaboost/","","","","Lazy Programmer Inc.• Data scientist and big data engineer","https://www.udemy.com/machine-learning-in-python-random-forest-adaboost/#instructor","Ensemble Methods: Boosting, Bagging, Boostrap, and Statistical Machine Learning for Data Science in Python","34 lectures","3.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$120","4.6","https://www.udemy.com/machine-learning-in-python-random-forest-adaboost/#reviews","(165 ratings)","https://www.udemy.com/machine-learning-in-python-random-forest-adaboost/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/1405632_6e6f.jpg","course image","https://www.udemy.com/sql-mysql-for-data-analytics-and-business-intelligence/","SQL - MySQL for Data Analytics and Business Intelligence","https://www.udemy.com/sql-mysql-for-data-analytics-and-business-intelligence/","in Business Intelligence | Data & Analytics","Business Intelligence","https://www.udemy.com/topic/business-intelligence/","365 Careers• Creating opportunities for Business & Finance students","https://www.udemy.com/sql-mysql-for-data-analytics-and-business-intelligence/#instructor","SQL that will get you hired – SQL for Business Analysis, Marketing, and Data Management","133 lectures","5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$195","4.7","https://www.udemy.com/sql-mysql-for-data-analytics-and-business-intelligence/#reviews","(18 ratings)","https://www.udemy.com/sql-mysql-for-data-analytics-and-business-intelligence/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/1251878_f75e_3.jpg","course image","https://www.udemy.com/business-analysis-bpmn-data-analytics-for-business-analyst/","Business Analysis: BPMN, Data Analytics For Business Analyst","https://www.udemy.com/business-analysis-bpmn-data-analytics-for-business-analyst/","in BPMN | Data & Analytics","BPMN","https://www.udemy.com/topic/bpmn/","Jean-Gabriel Paquette• 11x Best Selling Instructor 44,000+ Students & Entrepreneur","https://www.udemy.com/business-analysis-bpmn-data-analytics-for-business-analyst/#instructor","Business Analysis For Business Analyst: Fundamentals Of Analytics, BPMN, Elicitation, SWOT, RACI Matrix & Requirements","32 lectures","6 hours","All Levels","English","Updated Invalid date","Updated Invalid date","Updated Invalid date","$185","4.5","https://www.udemy.com/business-analysis-bpmn-data-analytics-for-business-analyst/#reviews","(344 ratings)","https://www.udemy.com/business-analysis-bpmn-data-analytics-for-business-analyst/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/825684_ee00.jpg","course image","https://www.udemy.com/cluster-analysis-unsupervised-machine-learning-python/","Cluster Analysis and Unsupervised Machine Learning in Python","https://www.udemy.com/cluster-analysis-unsupervised-machine-learning-python/","in Cluster Analysis | Data & Analytics","Cluster Analysis","https://www.udemy.com/topic/cluster-analysis/","Lazy Programmer Inc.• Data scientist and big data engineer","https://www.udemy.com/cluster-analysis-unsupervised-machine-learning-python/#instructor","Data science techniques for pattern recognition, data mining, k-means clustering, and hierarchical clustering, and KDE.","30 lectures","3 hours","Beginner Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$120","4.6","https://www.udemy.com/cluster-analysis-unsupervised-machine-learning-python/#reviews","(379 ratings)","https://www.udemy.com/cluster-analysis-unsupervised-machine-learning-python/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/1294188_51b5_5.jpg","course image","https://www.udemy.com/kafka-streams/","Apache Kafka Series - Kafka Streams for Data Processing","https://www.udemy.com/kafka-streams/","in Apache Kafka | Data & Analytics","Apache Kafka","https://www.udemy.com/topic/apache-kafka/","Stephane Maarek• Best Selling Instructor, Kafka Guru, AWS Solutions Architect","https://www.udemy.com/kafka-streams/#instructor","Learn the Kafka Streams API with Hands-On Examples, Learn Exactly Once, Build and Deploy Apps with Java 8","70 lectures","4.5 hours","Intermediate Level","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$120","4.5","https://www.udemy.com/kafka-streams/#reviews","(93 ratings)","https://www.udemy.com/kafka-streams/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/613946_e110_10.jpg","course image","https://www.udemy.com/google-analytics-insights/","Google Analytics: Take a Data Driven Approach to Growth","https://www.udemy.com/google-analytics-insights/","in Google Analytics | Data & Analytics","Google Analytics","https://www.udemy.com/topic/google-analytics/","Daragh Walsh• Marketer & Instructor with 100,000+ Students","https://www.udemy.com/google-analytics-insights/#instructor","Set Up Google Analytics Correctly, Track Marketing Analytics and Get Actionable Insights to Increase Traffic & Sales!","35 lectures","2.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$100","4.5","https://www.udemy.com/google-analytics-insights/#reviews","(830 ratings)","https://www.udemy.com/google-analytics-insights/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=4","https://udemy-images.udemy.com/course/304x171/1006562_defe_2.jpg","course image","https://www.udemy.com/complete-practical-sas-statistics-data-analysis-course/","Complete & Practical SAS, Statistics & Data Analysis Course","https://www.udemy.com/complete-practical-sas-statistics-data-analysis-course/","","","","Doctor Shenggang Li• Senior Data Scientist","https://www.udemy.com/complete-practical-sas-statistics-data-analysis-course/#instructor","A complete guide and use cases study for job seekers and beginners -- start career in SAS, Statistics and Data science","169 lectures","16.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$90","4.1","https://www.udemy.com/complete-practical-sas-statistics-data-analysis-course/#reviews","(466 ratings)","https://www.udemy.com/complete-practical-sas-statistics-data-analysis-course/#reviews"
